,userID,artistID,weight
89064,2015,2418,690
81495,1840,3081,172
20709,450,7052,300
81999,1852,7837,138
67173,1511,542,1241
41264,910,294,1972
8087,173,705,310
76153,1720,6997,260
26097,568,187,154
59159,1327,6073,11
14549,315,709,198
16688,359,6068,361
69635,1570,342,150
21604,468,7244,1383
14099,305,802,434
9759,210,289,352
82125,1855,428,79
92537,2094,300,1528
49597,1102,167,268
37810,827,10450,25
68490,1542,65,184
60933,1371,3428,265
953,22,804,3804
91504,2068,972,2239
89212,2018,528,333
11734,254,4839,517
918,21,461,436
38638,845,10586,56
37605,823,10403,862
49917,1109,405,103
26385,573,8186,44
12665,275,72,179
53562,1192,533,986
37542,822,2893,922
64654,1456,471,825
7066,149,89,2178
21189,460,1112,179
79834,1804,1239,222
83256,1881,310,325
90670,2048,18402,16
91054,2058,715,174
7361,154,3426,19
85479,1933,15639,59
66261,1492,1009,27
66101,1489,296,322
89262,2019,7252,628
13351,290,5256,8
61750,1387,5071,155
70616,1590,2094,739
83719,1892,2783,90
60727,1366,346,215
3236,69,1946,520
38642,846,88,1047
17856,388,518,2345
60491,1360,1633,154
32598,710,436,380
37712,825,10428,40
82020,1853,226,920
29674,649,8882,32
26501,576,1849,137
7135,150,321,55
66121,1489,786,243
28494,623,854,500
11770,255,2148,365
77734,1759,3719,564
80432,1818,190,12
58360,1305,2091,154
31345,684,327,370
83584,1889,6362,219
69378,1564,55,308
83618,1890,9789,262
34936,762,72,3039
38487,842,2909,188
34215,744,4309,64
51835,1153,6728,1358
35300,770,3316,195
34023,739,9713,113
74163,1674,1512,364
18819,409,89,7682
5774,122,1130,16
35159,767,1091,282
57204,1280,463,316
2778,59,475,458
54943,1224,8126,57
77342,1748,16427,163
81335,1836,576,179
62695,1411,730,70
29573,646,4811,330
55425,1235,978,779
3461,73,2041,201
82137,1855,1398,156
6175,130,285,197
91802,2076,708,113
91429,2066,18524,115
70897,1596,1249,438
47301,1051,424,455
2036,44,854,772
69238,1560,306,1003
59543,1337,709,376
36517,799,10119,69
72862,1644,3119,6
29651,649,1206,50
12780,278,378,48
27854,608,7937,21
80836,1826,453,368
83413,1885,5805,77
63608,1433,2514,554
37969,831,77,1481
42666,941,680,95
37878,829,425,500
28452,622,715,235
70080,1580,157,1767
91372,2065,2091,532
65918,1484,7260,429
32422,706,3405,35
73088,1650,227,1535
84369,1907,17508,325
27381,595,1412,1181
68024,1532,1098,427
92352,2090,2381,382
58579,1312,500,168
48421,1075,1424,1014
61676,1386,1167,269
43869,969,1464,164
86937,1969,249,407
2592,55,1620,461
19674,427,527,690
37897,829,1383,275
57532,1287,13685,45
47619,1057,646,76
3985,84,1104,117
40145,882,8392,89
26883,583,6453,387
20613,447,7033,175
69129,1558,77,15
40487,890,2624,26
989,22,840,609
92469,2092,3057,271
73436,1657,15891,172
71482,1614,15578,569
12887,280,757,201
54324,1211,3280,117
10064,216,1155,141
47982,1065,6930,5
79753,1803,344,155
13031,283,3868,95
6823,144,289,1508
37340,818,707,564
71771,1620,8781,778
47550,1056,321,324
85080,1923,6626,909
47915,1064,1372,12
57835,1294,679,942
40294,886,3750,31
86190,1951,440,649
52240,1161,12812,316
16451,355,228,294
27579,602,8468,217
37906,829,3186,270
42180,930,1467,1732
91452,2067,5799,253
17862,388,930,13860
38912,851,324,2586
27109,589,475,36
15931,344,5907,6
45824,1017,543,298
89237,2019,499,1017
46272,1026,2033,276
87253,1976,6397,504
33578,731,187,51
89095,2016,4316,45
44032,975,9183,1053
37223,816,89,799
39870,875,344,357
63825,1438,1776,521
31810,693,9305,377
65311,1471,355,65
83388,1883,17376,742
51600,1149,159,45
47351,1052,454,500
80784,1825,498,83
18412,400,302,80
81816,1847,17046,5
1882,41,1343,860
26514,576,8202,96
9709,209,300,77
46789,1037,11927,3
56412,1261,154,3405
44276,980,11538,65
31114,679,2094,379
31127,680,97,1557
73569,1660,2491,195
47740,1061,184,197
59620,1340,605,1318
84779,1917,5988,19
32292,704,331,58
16099,348,298,32
30548,668,1045,854
37959,830,6120,462
86934,1969,217,967
77485,1752,8390,4463
83263,1881,511,454
77124,1743,4936,827
36616,801,10154,3
63745,1437,289,53
33357,726,9572,8
69046,1556,963,923
59395,1333,1375,336
59184,1329,1375,198
65505,1475,302,67
33213,722,544,171
46223,1025,2055,346
21088,458,378,75
74418,1680,7261,400
19096,414,538,573
15355,332,5765,2809
19669,427,331,1185
208,6,246,31
72217,1629,8853,1023
3794,80,2197,13
22590,489,4251,59
8550,182,3869,377
72805,1643,1001,667
1165,26,926,812
70514,1588,3585,25
1056,24,257,1203
15106,327,5725,299
51166,1138,1143,514
3154,66,1893,377
55371,1234,292,219
53687,1194,12288,494
64009,1442,827,497
86925,1968,4342,164
80686,1823,377,260
56554,1264,982,460
70381,1586,234,28
42606,940,212,385
39787,873,466,1215
46240,1026,23,477
58947,1322,3810,248
77891,1762,4184,109
14933,324,1358,642
16767,361,310,399
88901,2011,891,216
62788,1414,371,141
30275,663,374,180
46444,1030,809,1277
86740,1964,229,1219
2085,45,646,4510
25997,566,159,435
26398,574,481,69
9212,198,830,743
28948,634,1246,108
18349,398,4731,131
66776,1502,9860,26
74073,1671,15990,195
88450,2001,841,396
91484,2068,89,1217
63731,1435,4701,157
3704,78,2165,107
89217,2018,681,637
88618,2005,18172,395
83212,1880,475,103
1071,24,425,851
73793,1665,488,2
40404,889,163,129
70369,1585,5072,1303
81750,1846,735,209
76376,1724,16346,25
88800,2009,437,162
91191,2061,293,11
61531,1383,237,940
28268,618,8635,64
21474,466,298,210
74067,1671,15984,415
39954,877,918,334
47612,1057,360,78
55283,1232,2531,276
61399,1380,1185,292
78173,1770,5679,619
9552,206,226,47
437,10,442,235
74699,1687,344,232
45732,1015,11803,143
64467,1452,1043,16
37226,816,291,4
74485,1682,8710,806
17624,382,6052,1156
81423,1839,227,324
79621,1800,4025,11
3402,72,889,10
8270,177,220,615
90338,2042,503,429
46262,1026,1104,240
7227,152,333,354
29166,638,701,6708
30128,660,669,69
61547,1383,1633,388
61088,1374,518,1035
6672,141,173,57
11857,257,41,150
92644,2096,203,1572
55334,1233,1464,1737
13439,292,1425,568
24217,525,2843,385
31293,683,1079,881
58121,1301,265,331
74742,1688,204,135
58578,1312,499,68
52171,1160,3200,294
39696,870,8713,50
83150,1879,250,226
17232,370,1854,905
86979,1969,17928,288
23573,510,7631,1
72314,1632,2548,213
72205,1629,1601,204
42207,931,843,104
83372,1883,8676,949
77133,1744,182,2
13541,294,5345,84
75921,1712,6724,264
55934,1246,3288,175
9280,200,1802,186
69790,1574,475,237
23788,515,446,142
36792,806,1799,564
3590,76,2097,1050
42441,935,11190,96
9302,201,180,104
92367,2090,11754,637
10542,227,2803,2832
69479,1566,89,416
55560,1238,154,390
33622,731,9650,51
50085,1112,12388,1001
36788,806,1121,4516
11417,248,461,269
54231,1209,1414,153
41774,921,3780,508
62124,1397,3473,1
46464,1030,5104,474
54960,1225,53,59
13914,302,288,718
54770,1221,9794,60
68406,1540,540,321
71685,1619,15,338
47583,1056,2523,227
90243,2040,291,97
21622,469,188,167
48340,1074,51,1971
3504,74,2070,155
28724,628,8706,78
46311,1027,327,478
23726,514,67,4602
23669,512,7634,1056
6041,127,2346,588
65899,1484,1116,311
70438,1587,171,361
14642,317,2070,11492
89489,2024,199,9
48718,1082,3324,924
38754,848,629,308
53411,1189,328,99
88960,2013,1098,254
60233,1354,430,109
29305,641,1934,1498
67136,1509,4828,504
59626,1340,845,773
89188,2018,291,383
3396,72,466,21
76964,1740,2811,456
21699,470,525,712
63558,1431,1771,309
11078,238,4648,507
75270,1699,16111,1395
89658,2028,2681,98
81910,1850,3501,214
2666,57,234,50
60443,1358,1264,821
5985,126,403,704
33524,730,55,148
19975,434,234,5
78571,1779,3788,119
49528,1100,12321,261
42429,935,4318,222
37147,814,704,615
17718,385,316,1850
82330,1859,4538,1
19137,415,333,1258
65201,1469,207,21
6904,145,1934,1025
3132,66,1014,478
38220,837,418,624
62652,1410,685,84
43668,965,461,346
53934,1199,8812,334
46908,1040,1180,665
79115,1790,270,219
1913,41,1374,277
59856,1346,2619,96
47607,1057,320,67
33120,720,9531,68
89105,2016,16324,31
91880,2077,4074,193
36515,799,10117,76
12911,281,157,48
37879,829,426,198
30698,671,2986,77
70761,1593,2548,766
77071,1742,2083,328
88981,2013,14459,192
78052,1768,229,299
36406,795,1574,148
85562,1935,816,825
59004,1323,13855,766
47021,1042,689,704
33177,722,172,766
80806,1825,1650,133
42026,927,1179,628
10727,231,543,317
8008,171,3030,141
16566,357,1106,1911
17194,369,6229,185
2886,61,1756,696
69392,1564,300,874
80534,1820,292,1425
91351,2065,393,458
78122,1769,532,174
55672,1240,554,207
76671,1730,3092,610
40597,893,10883,202
1152,26,511,1813
84095,1902,289,336
68255,1537,498,27
75055,1694,6887,1552
86606,1961,686,2125
43392,960,249,33
20349,441,2823,331
80910,1827,16902,813
23075,499,2343,4
20719,451,190,688
6814,143,3312,934
85280,1928,8983,130
80637,1822,4184,20
70530,1589,182,105
35481,776,1206,552
60617,1363,14122,536
55015,1226,288,168
30761,672,4550,85
10580,228,4531,11
76803,1734,467,1479
46335,1027,4696,463
4850,102,2630,546
73322,1655,6765,703
47473,1054,8027,2361
74706,1687,464,519
49680,1103,7759,53
74642,1686,209,659
89316,2020,1098,184
9344,201,4151,68
85066,1923,1135,649
9780,210,2506,99
42853,948,3693,93
62397,1404,609,590
32697,712,1609,1
62504,1406,2633,400
89056,2015,1267,527
35238,769,227,5265
43065,952,1771,133
21546,467,7221,183
82368,1860,956,324
47813,1062,3164,35
56074,1249,764,219
63118,1422,2150,459
90677,2048,18409,11
51691,1150,12687,702
27060,587,806,2646
21543,467,7218,189
63945,1441,199,2658
65946,1485,97,318
26863,583,1181,1159
67566,1520,1098,909
6963,146,3325,395
59784,1345,1227,56
43644,965,289,8806
59333,1332,349,1094
66346,1494,207,21
73533,1659,15911,164
53952,1200,163,199
82407,1861,851,708
64258,1447,461,360
64331,1449,4780,259
49466,1099,712,67
60850,1368,907,177
62366,1403,1182,502
67464,1518,1167,364
70629,1591,89,550
55372,1234,301,226
31552,688,412,127
26815,582,2210,1745
87475,1980,17995,65
80755,1824,3258,688
33825,736,227,5608
85202,1926,858,469
65606,1477,14752,32
13807,299,5446,123
33823,735,9676,42
58037,1299,542,364
74351,1679,1091,121
65637,1477,14783,10
12108,262,1118,665
29716,650,5490,608
84574,1911,3205,375
86007,1947,808,98
690,15,624,294
36232,792,951,120
92379,2090,18635,458
10738,231,2025,271
54472,1214,932,606
25093,545,331,341
18464,401,537,52
33697,733,1038,159
21901,474,7301,303
47096,1046,292,751
32414,706,1274,19
45624,1012,234,79
19318,419,63,7
85807,1941,3373,368
52645,1173,53,1699
25801,561,1622,1550
9698,209,67,48
74984,1692,16066,304
37632,824,428,29
56705,1270,1803,133
48412,1075,1001,979
44798,994,418,3323
25286,549,176,86
10956,236,230,503
12487,269,4541,38
46904,1040,816,238
33236,723,295,463
14015,304,153,88
9059,194,416,2098
74902,1691,424,198
59480,1336,203,172
11208,242,299,115
66108,1489,349,188
6858,144,2220,208
89741,2030,278,212
5623,119,813,224
46883,1039,5972,107
50583,1124,1034,2746
63971,1441,1398,105
11596,251,4809,54
25316,549,6165,453
56355,1258,13530,49
84038,1899,2277,130
54093,1204,13094,227
48408,1075,618,2047
71691,1619,188,2152
23500,509,545,4
36597,801,10135,21
55958,1246,13443,166
50214,1116,8071,15
79435,1796,1375,224
18741,406,6571,386
44389,984,191,708
48828,1084,2708,357
84160,1903,466,276
8895,190,3964,865
90293,2041,378,422
26148,569,283,155
15379,333,324,32
84993,1922,65,37
48373,1074,1795,120
35817,784,217,654
18534,402,1412,6295
68601,1544,2014,286
13166,286,288,520
32286,704,89,8
63251,1425,1609,649
91198,2061,326,12
16180,349,4550,323
19259,417,1718,224
30151,660,9017,170
64425,1451,1596,118
27945,611,432,6
59855,1346,1854,109
41031,905,498,134
78313,1774,378,66
78334,1774,2744,41
47919,1064,1803,9
45902,1019,424,192
23933,518,292,1666
30095,659,375,767
11204,242,291,139
28147,616,1351,94
36710,804,3498,409
43349,959,159,421
5016,106,603,851
80010,1808,289,2292
33252,723,352,43
65881,1483,1673,3456
2636,56,1642,2174
75008,1693,543,1
24742,537,466,149
54823,1222,305,593
61278,1378,609,164
1575,34,959,384
83343,1883,618,1324
80788,1825,687,157
67767,1525,686,84
30923,675,9202,1471
67597,1521,299,1328
41834,922,3681,199
73427,1657,15882,277
35349,771,9903,21
60286,1355,1633,292
53986,1200,12836,491
38645,846,429,803
86320,1954,1402,62
8915,190,3984,429
60681,1365,302,566
13255,288,5247,236
44151,978,924,286
15569,337,1369,58
48689,1081,12181,3
6390,134,790,93
58772,1318,288,335
50610,1125,1066,58
32971,717,9517,524
216,6,254,20
88145,1995,498,634
17764,386,1351,129
63928,1440,14567,381
43341,959,70,194
86480,1957,12573,513
60382,1357,1513,633
78597,1779,16635,166
44599,989,439,290
17573,380,349,1755
49628,1102,1767,359
59191,1329,2524,385
30840,674,466,562
11469,249,808,630
20794,452,1413,42
91672,2071,3498,99
34078,742,228,42
75790,1710,2832,122
40578,893,7261,258
32933,717,293,235
88746,2008,377,324
67485,1518,15130,367
14111,306,7,88
90862,2054,793,274
83104,1877,690,60
1001,23,72,1752
2749,58,1685,141
74645,1686,298,343
88078,1993,18086,12
69671,1570,15369,362
46544,1033,155,3190
27360,595,942,4976
8563,182,3882,225
11873,257,1302,95
62577,1407,6920,214
51141,1137,9234,80
11733,254,4838,520
26324,572,906,289
985,22,836,635
71009,1599,6554,359
27157,590,461,177
85319,1929,1513,1060
74638,1686,89,457
3557,75,1456,326
80214,1813,1934,523
9653,208,841,133
18123,394,4800,51
4260,89,2432,313
81321,1835,16936,38
20890,454,2472,3260
70241,1583,316,766
20985,456,2080,402
44094,977,228,32
12131,262,4958,228
61817,1388,7834,47
48473,1076,11655,141
23377,506,7517,114
9621,207,1034,522
81050,1830,967,1898
86927,1968,5105,115
72881,1644,15803,9
76641,1730,289,709
9786,210,4299,233
60930,1371,2771,143
25241,548,383,359
5844,123,2824,1223
44390,984,288,19833
49396,1098,93,21
87199,1975,2671,362
40869,900,2104,249
88916,2011,3057,24
57455,1286,2402,518
9882,212,4329,43
65863,1483,939,43
38028,832,936,207
58561,1311,12403,139
56674,1267,4828,1167
47724,1060,5605,502
70203,1582,4898,105
1634,36,808,1089
76284,1723,418,51
2757,58,1693,5
20343,441,1394,132
23096,500,5891,148
83452,1887,1113,171
48708,1082,1922,510
21714,470,1580,540
31564,688,885,544
73541,1660,559,118
64481,1452,5065,28
49003,1088,507,424
51094,1136,12575,127
5067,107,220,4108
28568,624,8665,159
63222,1424,3468,311
15952,345,207,42
19232,417,294,952
19555,424,2794,332
78794,1783,1412,1060
90718,2051,9324,1
42290,932,11166,1275
48253,1072,301,286
30485,667,300,596
29452,644,2123,40
43785,968,53,464
20128,437,347,128
84527,1910,2521,2864
46391,1029,52,195
18432,400,704,51
44547,987,300,519
34647,756,228,25
39304,860,1369,509
49265,1093,2012,67
43388,960,89,8
48441,1076,267,63
91817,2076,3205,84
67851,1528,314,1489
89711,2029,1738,389
60487,1360,1048,138
81384,1838,195,291
32050,698,1114,1568
65610,1477,14756,26
58874,1321,424,506
58193,1302,1116,259
48001,1067,412,724
7542,158,1601,359
91256,2062,1351,666
33639,732,464,304
56885,1274,176,147
24880,540,72,4129
48360,1074,601,150
78379,1775,1803,106
17547,378,4351,169
72211,1629,4037,411
4240,89,704,1089
691,15,625,279
91719,2072,3575,2264
73453,1658,980,399
89034,2015,152,1004
20572,447,154,232
86053,1948,1045,72
46926,1040,2797,337
72818,1643,6790,2918
66166,1490,2379,3550
29174,638,4565,195
82002,1852,10628,144
71103,1601,3432,1602
20490,444,6966,232
80316,1815,11229,411
14477,314,472,165
27343,595,707,5139
59380,1333,436,170
42087,928,3617,31
64310,1449,1384,67
859,20,745,304
75843,1711,981,1150
16812,362,500,213
39595,868,191,356
75736,1709,633,163
4528,96,310,11
89460,2023,1034,27
9649,208,15,114
19074,414,288,3519
90266,2040,1105,178
66147,1490,805,657
19460,421,908,182
3507,74,2073,145
79311,1794,492,43
6082,128,1414,617
32169,700,2176,538
74206,1676,959,177
83275,1881,2183,239
46006,1021,443,213
40956,904,190,7420
69857,1575,4129,226
36852,807,10228,294
40947,903,10955,1603
74335,1678,11158,52
8447,180,3809,28
27873,608,8560,17
15866,343,732,203
47835,1062,12064,57
13237,288,1412,255
19292,418,1944,4056
8306,177,2624,8008
69774,1573,7355,130
91383,2066,2,83
53300,1187,440,175
54426,1213,7810,24
84352,1907,1832,186
48960,1087,1090,141
31946,696,1372,192
35069,764,2853,2160
40101,882,89,3286
89355,2021,352,807
60683,1365,310,315
65492,1475,89,68
65306,1471,306,791
20909,454,18736,879
66066,1488,1998,13
26371,573,6895,69
23551,510,4988,1
15801,341,5879,76
12218,264,501,1121
2160,46,1454,268
72089,1627,707,1462
32746,713,320,197
25001,543,303,433
47986,1065,12087,10
79339,1794,13377,39
79358,1795,55,265
37828,828,1343,221
74973,1692,5437,762
45577,1011,487,1244
3296,70,1974,1275
17285,371,6236,406
76326,1723,16331,41
58001,1298,1459,176
21530,467,7205,219
15156,328,5740,202
65296,1471,234,319
5438,115,2876,2
65167,1467,2923,367
9947,214,55,329
20765,451,4621,423
85811,1941,6453,304
88574,2004,6453,137
83601,1890,2380,180
1819,40,1292,1351
19283,418,716,209
89450,2023,498,33
27070,587,2661,389
70109,1580,680,1375
27034,586,8341,8
82333,1859,17153,142
37795,827,4794,43
58481,1310,701,3
33550,730,466,504
48622,1080,1047,263
51267,1140,2408,443
81195,1833,543,111
56151,1253,2548,250
8014,171,3733,48
13641,296,5390,4
21899,474,7299,412
54821,1222,299,570
61631,1385,410,155
13143,285,1513,137
44856,995,686,207
79746,1802,6773,1193
27725,605,3253,2103
6482,136,309,122
37741,826,1456,15
71136,1604,486,253
30925,676,198,169
11564,251,1528,165
25188,547,562,86
92070,2081,5428,256
42341,933,4459,837
49902,1109,294,202
78144,1769,16565,397
59636,1340,2473,383
82692,1866,8347,271
36664,802,10167,2
77990,1765,3030,218
70437,1587,165,523
9084,194,4045,2037
63744,1437,288,72
87060,1972,2668,121
31986,697,329,358
31995,697,1620,431
35434,773,1146,1140
69195,1559,468,736
16565,357,985,512
91118,2059,915,399
1698,37,1222,258
9391,202,4160,122
21195,460,1515,127
82089,1854,17110,115
36587,801,3303,9
72694,1641,575,428
761,17,324,306
90199,2039,538,429
59389,1333,1048,396
60551,1362,11042,556
22864,495,1052,30
10927,235,2172,218
61317,1378,14217,154
52449,1167,697,83
68832,1551,233,2842
33169,721,9541,178
84018,1899,490,1283
57355,1283,349,1440
27568,602,8457,2377
51626,1149,1985,13
8644,184,1109,236
25995,566,99,84
62713,1411,3861,63
62063,1395,14299,129
15421,334,234,1692
44989,998,498,119
48365,1074,959,124
30431,666,227,247
67437,1517,8155,1065
29591,647,618,469
44585,989,67,169
85000,1922,206,167
85522,1934,10237,52
1682,37,1206,313
89260,2019,4750,1939
83376,1883,11289,1006
66023,1486,1107,31
80160,1811,5036,217
39500,864,198,222
40783,898,701,487
9585,206,4047,55
80550,1820,458,61
41802,922,58,40
7946,170,2151,497
43060,952,1048,1392
59148,1327,2469,28
19973,434,219,28
13377,291,1601,127
81774,1847,5503,4
46485,1030,11861,525
51746,1152,154,191
88088,1994,203,130
90020,2035,18340,174
42861,948,5636,151
24405,530,7810,97
80863,1826,3200,653
13563,295,220,291
3019,64,271,216
70961,1597,1412,909
27849,608,3458,17
78192,1770,16579,145
40951,904,7,45
42529,938,1037,718
68374,1539,3200,24
13434,292,1131,659
84749,1917,294,7
22088,478,3444,240
48844,1085,445,468
79838,1804,1681,181
22617,490,464,281
32668,711,2595,65
51924,1155,5048,121
63587,1432,8140,1
39751,873,55,668
76296,1723,6151,51
59186,1329,1755,426
77926,1764,3317,135
53005,1181,1164,557
35027,763,3367,215
50030,1111,6611,1443
15621,338,288,437
75900,1712,856,1245
47841,1063,173,350
16957,365,4123,30
32972,717,9518,344
48368,1074,1122,88
6446,135,1300,6766
57795,1293,1104,71
21172,460,173,400
3749,79,1043,48
70796,1594,429,1451
65327,1471,686,432
67555,1520,418,268
77420,1751,5880,38
49183,1091,12273,1553
73274,1654,15861,188
41308,911,290,290
60350,1356,680,212
85595,1936,220,103
60282,1355,622,329
27841,608,1242,58
47413,1053,461,106
30958,676,1360,143
38058,832,10472,102
18270,397,959,233
55507,1236,13376,1500
62910,1418,2203,400
57511,1287,5667,282
85250,1928,238,133
22737,492,7428,457
57246,1281,735,8
